,Price,Location,URL,Date,Title,bicycle frame material,bicycle type,frame size,make / manufacturer,wheel size,num image,text,condition,electric assist,model name / number,size / dimensions,year manufactured,paint color,part type,brake type,handlebar type,suspension
36841,2000.0,memphis,https://memphis.craigslist.org/bik/d/memphis-23-lbs-khs-sixfifty-800-full/7463223814.html,2022-04-18 07:51,"23 Lbs! ~ KHS SixFifty 800 ~  Full Carbon ~ 27.5"" ~ Large / 19"" ~ HT", carbon fiber, mountain," Large, 19""", KHS, 27.5 in,3,"Bought new in 2020, only one season, maybe 30 rides. 23 lbs, 1x11 SRAM Gx, Guide brakes, Fox Float Performance 32 100mm fork w/remote lockout, tubeless Maxxis Ikon 2.2 rear / Bontrager XR4 Team Issue 2.4 front (perfect Shelby Farms / XC setup), Bontrager flat pedals, Victagen light. MSRP: $3,599 w/ upgrades.  This is the fastest, most fun bike I've ever ridden. It accelerates like nothing else! Only selling due to hardship!  ~SERIOUS INQUIRIES ONLY~  I want this going to a real MTB lover.  SPECIFICATIONS:  Frameset  Frame  KHS 650B Full MSD Carbon Monocoque, 1-1/8-1.5 Taper, Disc Only  Fork  Fox Performance Float 32, Fox 32 Float Performance, 27.5”, CTD Fit4 CTD Remote, 100mm, Air, External Rebound, Remote CTD Low Speed Compression, 1.5 Taper, 15mm Thru Axle  Wheels  WTB STP-I19 TCS, Disc, Double Wall, 32H, Tubeless Ready  Spokes 14G/15G Dbl Butted Black Stainless w/Alloy Nipples, 28x28  Tires Maxxis Ikon, M319RU, 3C/EXO/TR, 27.5 x 2.2, 120 TPI Folding, 3C/EXO/Tubeless  Bontrager XR4 Team Issue 27.5 x 2.4  Drivetrain  Chain SRAM GX, SRAM PC-1130 Crank SRAM GX, SRAM GX 1400, OCT Hollow Forged, X-Sync, 2 pc., PF30, 36T, S: 170, M-XL: 175 Bottom Bracket SRAM PF30 Rear Derailleur SRAM GX, SRAM GX 1, 11s X-Horizon, Type 2 Shifters SRAM GX, SRAM GX 1, 11s Trigger, Right Only  Components  Brakeset SRAM Guide R, SRAM Guide R Hydraulic Disc, 4 Piston, Tool Free Reach Adjust, 160mm Rotors  Handlebar Kore XCD-1 r, 720 x 15mm, 31.8mm  Saddle WTB Volt Comp  Seatpost Q2 Carbon, 27.2x350mm  Stem Kore XCD, Alloy 3D Forged, Threadless 4-bolt, 31.8, S: 80mm, M-L: 90mm, XL: 100mm  Headset FSA Orbit C-40-CF-ACB, N.42CF, 1-1/8”~1.5” Integrated, Carbon Top Cover", excellent,, SixFifty 800,,,,, disc (hydraulic),, suspension fork (hardtail)
36842,250.0,memphis,https://memphis.craigslist.org/mpo/d/collierville-yamaha-r1-race-plastics/7464672016.html,2022-04-18 01:00,2004 2005 2006 Yamaha R1 Race Plastics Fairings,,,,,,6,Was building a race bike but do not need these anymore.,,,,,,,,,,
36843,100.0,memphis,https://memphis.craigslist.org/bik/d/collierville-sutton-frenzy-12-speed-bike/7464670635.html,2022-04-18 00:11,Sutton frenzy 12 speed bike, aluminum, mountain, custom,, 24 in,5,"Great shape,  just need to attach the front brake wire.",,,,,,,,,,
36844,15.0,memphis,https://memphis.craigslist.org/bop/d/arlington-bike-pedals-new-in-box/7466418176.html,2022-04-17 13:08,bike pedals new in box,,,, green,,4,Brand new never installed  Arlington Tennessee pickup no holds  Cash app Venmo or exact change  Please txt msg  No scammers or calls or codes FCFS, new,, bike pedals, bmx/mountain bike,,,,,,
36845,50.0,memphis,https://memphis.craigslist.org/bik/d/arlington-mongoose-ravage-bmx-style-red/7460542662.html,2022-04-17 09:34,Mongoose Ravage BMX Style Red colored Bike in great condition, alloy, bmx, 20 in,, 20 in,0,Used kids Mongoose Ravage  Stunt pegs Chain guard Hand brakes Minor scratches on the handlebars and front forks 20 inch wheels Only used for about 6 months when new but has been sitting in a good garage for several years.  $50 cash. Text  show contact info  if interested.,,,,,,,,,,
36846,300.0,memphis,https://memphis.craigslist.org/tro/d/memphis-30ft-trailor-filled-with-misc/7463315068.html,2022-03-26 14:57,30ft trailor filled with Misc 30 year pill up,,,,,,0,"Massive buildup of Misc items computers, bikes, walkers, boxes of coffee mugs, desk, tee shirt printer and much much more, in 30ft trailer, storage wars bid starts as $300 make us an offer, come get it and its yours but you must take it all, we need the space to store nursery items, be the first and get this amazing horde of items for $300, $350.00,  stop by the Bartlett Nursery 7157 Summer Ave, Bartlett, TN, ask for Morris - this ad is for the content only, the trailer had sunken into the ground so would need a crane to dig it out there for this listing is for the content of the trailer only.", salvage,,,,,,,,,
36847,35.0,memphis,https://memphis.craigslist.org/bik/d/memphis-vintage-exercise-bike/7465447558.html,2022-04-17 00:54,vintage exercise bike, aluminum, other, 18,, 18 in,4,MCA Sports vintage stationary exercise bike in fair condition; it is functional but the canvas strap needs to be re-attached to the spin wheel.,,,,,,,,,,
36848,200.0,memphis,https://memphis.craigslist.org/bik/d/mountain-bike-heavy-duty/7465448090.html,2022-04-17 00:53,mountain bike (heavy duty), aluminum, mountain, unknown,, 10 in,4,heavy-duty mountain bike with shocks; rides nice; the seat is comfy but heavily worn, fair,,,,,,,,,
36849,5800.0,memphis,https://memphis.craigslist.org/mcy/d/millington-2001-honda-magna-obo/7471794737.html,2022-04-15 16:36,2001 Honda Magna 750 $6200 obo,,,,,,5,"Great bike for beginners and more than enough power for experienced riders this is a very comfortable great riding cruiser with less than 8,000 miles on it.",,,,,,,,,,
36850,399.0,memphis,https://memphis.craigslist.org/ptd/d/memphis-dirtbike-motorcycle-bike/7471692969.html,2022-04-15 13:06,Dirtbike Motorcycle E-BIKE Carrier with Loading Ramp and Cargo Shelf,,,,,,9,"1000LB MOTORCYCLE DIRTBIKE SCOOTER TOW HITCH RECEIVER HAULER CARRIER RACK with CARGO SHELF and FREE LOADING RAMP- On Sale! $399.99   WMA STORE-WHOLESALE MOTORCYCLE AND AUTOMOTIVE ACCESSORIES.  Hours to call: Monday - Friday 9am to 5pm Hours to call: Saturday - 10am to 1pm   *************** www.WMASTORE.com ******************     ***************100% LIFETIME WARRANTY***************       100% LIFETIME WARRANTY CONDITION: New in box RETAIL PRICE: $599 CRAGISLIST SPECIAL PRICE: $399.99 Item Number: AM1306B     This hitch receiver mounted motorcycle carrier rack hauler trailer rack rail is the solution to transport your motorcycle,  scooter or dirt bike. It doubles as a cargo carrier for your gas cans, gear or luggage. The motorcycle carrier has a combined 1000 lb weight capacity. The 58"" long x 5 1/2"" wide loading ramp stores under the carrier to save space.         Fits class III, IV or V 2"" hitch receivers .     Durable black powder coat finish      Heavy Duty construction high quality carrier     71"" long carrier track     Main tube length 31-1/2""      Raised Adjustable Wheel stop keeps scooter from rolling forward     4 tie down bars      58"" long loading ramp included stores under carrier     Ramp locks into place for secure transport     Ramp has hooks that lock it into place for safe loading     Includes 66-1/4"" x 15-1/4"" cargo shelf for gas cans and gear     Ball Mount Hitch Bar & Hitch Ball shown in the pictures ARE NOT included with this item    IMPORTANT INFORMATION: RAIL 400 LBS MAX.+ CARGO SHELF 400 LBS MAX +  200 LB TONGUE WEIGHT RECEIVER=1,000LBS MAX. DO NOT LOAD MORE THAN 400 LBS ON RAIL OR CARGO SHELF   ALSO:     Vehicle Hauling Capacity: Your hauling weight may be limited by your vehicle's capacity to carry a load.  Please check with your dealer to find out if your vehicle's carrying capacity     ********WE ACCEPT PAYPAL, DEBIT CARDS, AMEX********     OPEN 7 DAYS A WEEK/ALL WEEKEND/ALL HOLIDAYS   SPECIAL PROMOTION PRICE......$399.99...........CASH, PAYPAL, AND CREDIT CARDS WELCOMED  CALL  BY CLICKING HERE  👉  (800) 503-1874 ... SE HABLA ESPANOL .... OR COPIE AND PASTING LINK BELOW TO YOUR INTERNET BROWSER TO ORDER FROM OUR SECURE WEBSITE:   https://wmastore.com/product/1000-motorcycle-tow-hitch-carrier-gas-can-storage-shelf/                KEYWORDS: motorcycle towing, motorcycle transport, raider motorcycle carrier, motorcycle wheel chock, motorcycle hauling, harley davidson trailers, dirtbike trailers, motorcycle transport trailer, motorcycle shipping, motorcycle trailers, dirt bike hitch carrier, motorcycle hitch carrier, motorcycle carrier with cargo basket, motorcycle carrier storage shelf, scooter carrier, hitch carrier motorcycle, dual motorcycle carrier, bike rack, motorcycle trailer, dirt bike hitch carrier, double motorcycle, dirt bike motorcycle hitch carrier, hitch mounted motorcycle carrier, motorcycle ramp, motorcycle carrier, motorcycle towing hitch, motorcycle hitch rack, motorcycle ramp carrier, trailer bike rack, hitch mounted motorcycle trailer, hitch bike rack, motorcycle trailer, dirt bike hitch carrier,dirt bike, motorcycle hitch carrier, hitch mounted motorcycle carrier, hitch motorcycle carrier, scooter carrier, bike carrier rack, hitch carrier motorcycle, dual motorcycle carrier, bike rack, motorcycle trailer, dirt bike hitch carrier, bike carrier, double motorcycle, dirt bike motorcycle hitch carrier, hitch mounted motorcycle carrier, motorcycle ramp, motorcycle carrier, motorcycle towing hitch, motorcycle hitch rack, motorcycle ramp carrier, hitch basket, trailer bike rack, bike racks, hitch trailer, hitch mounted motorcycle trailer, hitch rack, bike rack, hitch bike rack, motorcycle trailer, dirt bike hitch carrier, trailer hitch, bike carrier, dirt bike, motorcycle hitch carrier, hitch mounted motorcycle carrier, hitch motorcycle carrier, motorcycle shipping companies, motorcycle trailer, motorcycle trailers, dirt bike hitch carrier, motorcycle hitch carrier, motorcycle carrier with cargo basket, motorcycle carrier storage shelf, double dirt bike carrier, double scooter carrier, double bike carrier, double carrier, double dirt bike hitch carrier, dual motorcycle carrier, dual dirttbike carrier, dual dirtbike hitch carrier, dirtbike hith trailer, double dirt bike hitch trailer, double motocross rack, double dirt bike rack hauler, double dirt bike hauler, double dirtbike hauler, amc-600, 2 double motorcycle carrier, 2 dirtbike carrier, motorcycle towing, motorcycle transport, raider motorcycle carrier, motorcycle wheel chock, motorcycle hauling, harley davidson trailers, dirtbike trailers, motorcycle transport trailer, motorcycle shipping, motorcycle trailers, dirt bike hitch carrier, motorcycle hitch carrier, motorcycle carrier with cargo basket, motorcycle carrier storage shelf, scooter carrier, hitch carrier motorcycle, dual motorcycle carrier, bike rack, motorcycle trailer, dirt bike hitch carrier, double motorcycle, dirt bike motorcycle hitch carrier, hitch mounted motorcycle carrier, motorcycle ramp, motorcycle carrier, motorcycle towing hitch, motorcycle hitch rack, motorcycle ramp carrier, trailer bike rack, hitch mounted motorcycle trailer, hitch bike rack, motorcycle trailer, dirt bike hitch carrier,dirt bike, motorcycle hitch carrier, hitch mounted motorcycle carrier, hitch motorcycle carriertrailers, Dump Trailer, Tugger, Utility Trailer, Farm & Garden, Horse Trailer, Max, Cargo Trailer, Lamar, Diamond C, North Texas, Tilt Trailer, Oklahoma Trailer, Load Trailer, Phil's, Roofing Trailer, Texas Pride, Trailer Parts, Sales, C&M, Cody Trailers, Trailer Sales, Uhaul, I-35, Texas Steel, Maxey, Trailer Specialist, Landscape Trailer, Hot Shot, Livestock, Trade, 380 Trailer, Hay Hauling, Texas, Trailer World, TNT, WW, Construction Load, Texas Bragg, LSC, Aubrey Trailer, Tractors, Sparks, Texoma, Trailers, TTR, Prime, Wyatt, Tiger, Trailer Guy's, Red River,Car trailer, trailer, dump_ trailers for sale, utility trailer, enclosed cargo trailer, top hat, landscape trailer, used trailer, Big Tex, north Texas trailers, I35 trailers, Texas pride,Waco, flatbed trailers, utility trailers, atv trailers, equipment trailers, diamond c, parts, gooseneck, tandem axle, enclosed, wells cargo, lark, haulmark, cargomate, continental cargo, Dump_ Trailer_ cargo, enclosed, utility, motorcycle, car hauler, C & S, Texas, Trailernut, trailer man.Steel Trailer, Dump Trailer, Landscape Trailer, Tilt_, Tilt Trailer, Torsion Axles, Spring Axle, Covered Trailer, Interstate Trailer Carry On Trailer, Side load, Trailers, H&H, Arizona Trailers_, Pace American, Utility_ Trailer_, Car Hauler, Enclosed, Cargo, Equipment Trailer, Big_ Tex_, ATV, Car Tote,LSC, Car_ Hauler_ Trailer_ Carrier, enclosed_ trailer_ Diamond C, Parker Performance, Load Trail, PJ Trailer, Gooseneck_ Trailer_, heavy and light equipment_ trailer_, trash, flatbed utility, cargo, construction, lowboy, landscape, bumper pull, enclosed, haz-mat, hurricane cleanup, dump, pre-owned trailers, used trailers, big tex gooseneck trailer single_ axle_ trailer_ gooseneck trailer flatbed trailer , hefty trailers maxey gooseneck trailers texas bragg texas pride performance gooseneck trailer legend trailers remolque de ganso low trail trailer trailers; dump trailers a; bumper_ pull_ trailer_ deckover tandem dual",,,,,,,,,,
36851,529.0,memphis,https://memphis.craigslist.org/ptd/d/memphis-1000-lb-new-bike-motorcycle/7471690690.html,2022-04-15 13:02,1000 LB NEW E-BIKE MOTORCYCLE SCOOTER DIRTBIKE CARRIER + CARGO BASKETS,,,,,,8,"1000LB MOTORCYCLE DIRTBIKE SCOOTER TOW HITCH RECEIVER HAULER CARRIER RACK with CARGO BASKETS and FREE LOADING RAMP- On Sale! $529.99   WMA STORE-WHOLESALE MOTORCYCLE AND AUTOMOTIVE ACCESSORIES.  Hours to call: Monday - Friday 9am to 5pm Hours to call: Saturday - 10am to 1pm   *************** www.WMASTORE.com ******************     ***************100% LIFETIME WARRANTY***************       100% LIFETIME WARRANTY CONDITION: New in box RETAIL PRICE: $599 CRAGISLIST SPECIAL PRICE: $529.99 Item Number: AM1306D     This hitch receiver mounted motorcycle carrier rack hauler trailer rack rail is the solution to transport your motorcycle,  scooter or dirt bike. It doubles as a cargo carrier for your gas cans, gear or luggage. The motorcycle carrier has a 1000lb weight capacity. The 58"" long x 5 1/2"" wide loading ramp stores under the carrier to save space.         Fits class III, IV or V 2"" hitch receivers .     Durable black powder coat finish      Heavy Duty construction high quality carrier     71"" long carrier track     Main tube length 31 1/2""      Raised Adjustable Wheel stop keeps scooter from rolling forward     4 tie down bars      58"" long loading ramp included stores under carrier     Ramp locks into place for secure transport     Ramp has hooks that lock it into place for safe loading     Includes (2) 33-1/2"" x 17"" x 9"" cargo basket for gas cans and gear     Ball Mount Hitch Bar & Hitch Ball shown in the pictures ARE NOT included with this item    IMPORTANT INFORMATION: RAIL 400LBS MAX.+ CARGO BASKETS 400LBS MAX +  200LB TONGUE WEIGHT RECEIVER=1,000LBS MAX. DO NOT LOAD MORE THAN 400LBS ON RAIL OR CARGO SHELF   ALSO:     Vehicle Hauling Capacity: Your hauling weight may be limited by your vehicle's capacity to carry a load.  Please check with your dealer to find out if your vehicle's carrying capacity     ********WE ACCEPT PAYPAL, DEBIT CARDS, AMEX********     OPEN 7 DAYS A WEEK/ALL WEEKEND/ALL HOLIDAYS   SPECIAL PROMOTION PRICE......$529.99...........CASH, PAYPAL, AND CREDIT CARDS WELCOMED  CALL  BY CLICKING HERE  👉  (800) 503-1874 ... SE HABLA ESPANOL .... OR COPIE AND PASTING LINK BELOW TO YOUR INTERNET BROWSER TO ORDER FROM OUR SECURE WEBSITE:   http://wmastore.com/1000LB-MOTORCYCLE-CARRIERCARGO-BASKETS-AM1306D.htm               KEYWORDS: motorcycle towing, motorcycle transport, raider motorcycle carrier, motorcycle wheel chock, motorcycle hauling, harley davidson trailers, dirtbike trailers, motorcycle transport trailer, motorcycle shipping, motorcycle trailers, dirt bike hitch carrier, motorcycle hitch carrier, motorcycle carrier with cargo basket, motorcycle carrier storage shelf, scooter carrier, hitch carrier motorcycle, dual motorcycle carrier, bike rack, motorcycle trailer, dirt bike hitch carrier, double motorcycle, dirt bike motorcycle hitch carrier, hitch mounted motorcycle carrier, motorcycle ramp, motorcycle carrier, motorcycle towing hitch, motorcycle hitch rack, motorcycle ramp carrier, trailer bike rack, hitch mounted motorcycle trailer, hitch bike rack, motorcycle trailer, dirt bike hitch carrier,dirt bike, motorcycle hitch carrier, hitch mounted motorcycle carrier, hitch motorcycle carrier, scooter carrier, bike carrier rack, hitch carrier motorcycle, dual motorcycle carrier, bike rack, motorcycle trailer, dirt bike hitch carrier, bike carrier, double motorcycle, dirt bike motorcycle hitch carrier, hitch mounted motorcycle carrier, motorcycle ramp, motorcycle carrier, motorcycle towing hitch, motorcycle hitch rack, motorcycle ramp carrier, hitch basket, trailer bike rack, bike racks, hitch trailer, hitch mounted motorcycle trailer, hitch rack, bike rack, hitch bike rack, motorcycle trailer, dirt bike hitch carrier, trailer hitch, bike carrier, dirt bike, motorcycle hitch carrier, hitch mounted motorcycle carrier, hitch motorcycle carrier, motorcycle shipping companies, motorcycle trailer, motorcycle trailers, dirt bike hitch carrier, motorcycle hitch carrier, motorcycle carrier with cargo basket, motorcycle carrier storage shelf, double dirt bike carrier, double scooter carrier, double bike carrier, double carrier, double dirt bike hitch carrier, dual motorcycle carrier, dual dirttbike carrier, dual dirtbike hitch carrier, dirtbike hith trailer, double dirt bike hitch trailer, double motocross rack, double dirt bike rack hauler, double dirt bike hauler, double dirtbike hauler, amc-600, 2 double motorcycle carrier, 2 dirtbike carrier, motorcycle towing, motorcycle transport, raider motorcycle carrier, motorcycle wheel chock, motorcycle hauling, harley davidson trailers, dirtbike trailers, motorcycle transport trailer, motorcycle shipping, motorcycle trailers, dirt bike hitch carrier, motorcycle hitch carrier, motorcycle carrier with cargo basket, motorcycle carrier storage shelf, scooter carrier, hitch carrier motorcycle, dual motorcycle carrier, bike rack, motorcycle trailer, dirt bike hitch carrier, double motorcycle, dirt bike motorcycle hitch carrier, hitch mounted motorcycle carrier, motorcycle ramp, motorcycle carrier, motorcycle towing hitch, motorcycle hitch rack, motorcycle ramp carrier, trailer bike rack, hitch mounted motorcycle trailer, hitch bike rack, motorcycle trailer, dirt bike hitch carrier,dirt bike, motorcycle hitch carrier, hitch mounted motorcycle carrier, hitch motorcycle carriertrailers, Dump Trailer, Tugger, Utility Trailer, Farm & Garden, Horse Trailer, Max, Cargo Trailer, Lamar, Diamond C, North Texas, Tilt Trailer, Oklahoma Trailer, Load Trailer, Phil's, Roofing Trailer, Texas Pride, Trailer Parts, Sales, C&M, Cody Trailers, Trailer Sales, Uhaul, I-35, Texas Steel, Maxey, Trailer Specialist, Landscape Trailer, Hot Shot, Livestock, Trade, 380 Trailer, Hay Hauling, Texas, Trailer World, TNT, WW, Construction Load, Texas Bragg, LSC, Aubrey Trailer, Tractors, Sparks, Texoma, Trailers, TTR, Prime, Wyatt, Tiger, Trailer Guy's, Red River,Car trailer, trailer, dump_ trailers for sale, utility trailer, enclosed cargo trailer, top hat, landscape trailer, used trailer, Big Tex, north Texas trailers, I35 trailers, Texas pride,Waco, flatbed trailers, utility trailers, atv trailers, equipment trailers, diamond c, parts, gooseneck, tandem axle, enclosed, wells cargo, lark, haulmark, cargomate, continental cargo, Dump_ Trailer_ cargo, enclosed, utility, motorcycle, car hauler, C & S, Texas, Trailernut, trailer man.Steel Trailer, Dump Trailer, Landscape Trailer, Tilt_, Tilt Trailer, Torsion Axles, Spring Axle, Covered Trailer, Interstate Trailer Carry On Trailer, Side load, Trailers, H&H, Arizona Trailers_, Pace American, Utility_ Trailer_, Car Hauler, Enclosed, Cargo, Equipment Trailer, Big_ Tex_, ATV, Car Tote,LSC, Car_ Hauler_ Trailer_ Carrier, enclosed_ trailer_ Diamond C, Parker Performance, Load Trail, PJ Trailer, Gooseneck_ Trailer_, heavy and light equipment_ trailer_, trash, flatbed utility, cargo, construction, lowboy, landscape, bumper pull, enclosed, haz-mat, hurricane cleanup, dump, pre-owned trailers, used trailers, big tex gooseneck trailer single_ axle_ trailer_ gooseneck trailer flatbed trailer , hefty trailers maxey gooseneck trailers texas bragg texas pride performance gooseneck trailer legend trailers remolque de ganso low trail trailer trailers; dump trailers a; bumper_ pull_ trailer_ deckover tandem dual",,,,,,,,,,
36852,74950.0,memphis,https://memphis.craigslist.org/fod/d/custom-tiny-house-trailer-home-full/7471655139.html,2022-04-15 11:56,ð¡ð¡CUSTOM TINY HOUSE TRAILER HOME FULL BATHROOM KITCHEN LAUNDRY ð,,,, TINY HOUSE COTTAGE,,24,"We have one overstock tiny house by Tiny House Cottages for sale! Normally this trailer retails for $85,450 but it's now on sale for ONLY $74,950!!! This cottage is 8.5 feet wide by 28 feet long by 13 feet tall. It was built as a showroom display but is no longer needed feel free to text us for exact photos and price list we can arrange delivery to anywhere in the U.S. just let us know your zip code. Text hotline (760) 820-5435  Cottage Includes:  •Premium Interior & Exterior Paneling •Fully Insulated Floor, Walls and Ceiling • Full Lite Doors w/ Dead Bolt Lock • White Vinyl Dual Pane Windows •Metal Roof Shingles with Lifetime Warranty •Premium Hardwood Laminate Flooring •Spacious Loft that can accommodate a King Size Mattress •Additional Loft for Storage or Twin Size Mattress •Full Kitchen: Custom Cabinetry, Granite Countertop & Backsplash, Electric Stove, Apartment Fridge, Sink & Faucet • Full Bathroom: Shower Enclosure with Glass Door, Custom Vanity & Countertop, Sink Faucet, Vanity Light with Exhaust Fan, Flush Mount Medicine Cabinet, Toilet and Energy Efficient Water Heater • Eight Dimmable LED lights, Ceiling Fan with lights and 10 electrical outlets • Split AC unit with Heater & Remote  • Electric fire place • larger bathtub shower combo • Tons of storage • Sleep sofa daybed bottom floor easily sleep upto 4 people    Tiny House Cottages is rated the #1 tiny home builder in the U.S.! With over 25 years of experience in the construction industry we are sure to build your perfect cottage!   If you are interested in purchasing this Tiny Home, or one like it, please contact us at via email or visit our website at www.TinyHouseCottages.com Feel free to call or text us for free 5 page color brochure with pricing and floor plans thanks 760 820 5435  ________________________________________________________________________________________________________________________  Keywords: Tiny house, room addition, guest house, mancave, rental unit, granny fla,t home office. RV trailer, modular home, Storage Shed, Barn, and Garage Builder. Storage Sheds, Tool Sheds, Sewing Room, She Shed, Garden Sheds, Outdoor Storage Sheds, Potting Sheds, Yoga Rooms, Hobby Sheds and Tack Sheds. Custom Garages of any size, shape and style. Tuff, Rent, Rental, Shed, Sheds, Storage, Self, Backyard, Tiny Homes, Home, House, Houses, Rustic, Container, Car Cover, Wood, Shed, Work out shed, gym, storage, space, rental, rent to own, lease, green house, grow, cottage wood building, construction, tack shed, hobby, hobbies, yoga shed, outdoor shed, backyard storage, yard shed, tool shed, wooden shed, wooden house, shingle roof shed, mandoor, window, windows, sheds, room, addition, shelves, shelf, product, dual pane, double doors, door, art room, hobby, scrapbook, scrapbooking, workshop, custom, shed world, super shed, shed with loft, loft barn, barn shed, peak shed, livery shed, shed with porch, ponderosa shed, tall shed, shed with sectional, garage, high desert, sturdy floor, shed with skylight, shed vent, shed with turbine, vents, shed with French door, French doors, shed with canister, shed with security door, shed window, shed with windows, wood cabin shed, log trim shed, shed cottage, THOW, playhouse, dog house shed, greenhouse, shed with flower box, shed louvers, shed with louver, studio shed, shed with eaves, car garage shed, workshop shed, single garage and shed, double garage and shed, western shed, extra space shed, motorcycle parking, rhino parking, RZR parking, Kawasaki parking, Suzuki parking, Honda parking, space solution, man cave shed, pool house shed, bike parking, box storage, storage for all your dcor, organize yourself with one of our sheds, ADU, Accessory Dwelling Unit, Shed Permits, man cave, dogshed, sheds, wood sheds, chicken coup, wood building, lawn furniture, backyard", new,, country cottage tiny house, 8.5 x 28,,,,,,
36853,1600.0,memphis,https://memphis.craigslist.org/bik/d/germantown-electric-fat-tire-bike/7471298304.html,2022-04-14 14:06,ELECTRIC FAT TIRE BIKE, steel, cruiser, large, mongoose, 26 in,4,I have a dual battery 52v 1000w fat tire bike I am selling. The bike will do 30mph on flat ground and go approx 30 miles on one charge. Upgraded disc brakes. Upgraded suspension seat post. Upgraded seat. Side mirror. Comes with lots of extras., like new, throttle, dolomite,,,,, disc (mechanical), cruiser, none (rigid)
36854,9500.0,memphis,https://memphis.craigslist.org/for/d/memphis-harley-davidson-softail-chopper/7465201666.html,2022-04-14 13:08,Harley Davidson Softail Chopper Motorcycle,,,,,,11,"2005 custom motorcycle in excellent condition. This amazing bike has been incredibly well cared for. Have all of the taken off new original parts, and are included. Truly must see to appreciate. This is a $25,000.00 value. Ready to Ride! Please see all photos and call Alan at  show contact info  for more info. $9500.00 will consider trades!",,,,,,,,,,
36855,3990.0,memphis,https://memphis.craigslist.org/mcd/d/searcy-2022-honda-grom/7471136660.html,2022-04-14 08:52,2022 Honda GROM,,,,,,4,"Sunrise Pre-Owned MotorsportsAsk for: Pre-Owned Sales☎ (501) 305-29003201 East Park Plaza Searcy, AR 72143Enter this link to see more images plus all other inventory we have available: http://lyv.cc/ZUFNX2022 Honda® GROMPrice: $3,990.00Basic Information:Year: 2022Make: Honda®Model: GROMStock Number: 2n5000644Condition: UsedType: StandardMileage: 1,657Title: CleanColor: YellowEngine:Engine Size (cc): 0Description:2022 Honda® GROMTHE NEW GROM: EVEN MORE GROMITUDEYou’ve seen them everywhere, but you’ve never seen one like this. Check out the all-new 2022 Honda Grom, probably the most fun you’ll ever have on two wheels. There’s especially big news this year, because we’ve made some huge improvements to this little pocket rocket. A new engine, with a higher 10:1 compression ratio that increases power and adds to the bike’s zippy performance. And an extra gear in the transmission—that’s right, it’s a five-speed now. Updated digital instruments. Plus a thicker, flatter seat that’s more comfortable and a better fit for taller riders. But the biggest news of all are the Grom’s new body panels. They give the Grom a fresh new look, and they’re easy to remove for customizing your ride. You even get fuel injection, a bigger fuel tank, and optional ABS. So…more comfortable, more powerful, readily customizable and a fun factor that’s off the charts—bring on the Gromance!Features may include:PERFORMANCE125cc FUEL-INJECTED ENGINEFor 2022, the Grom gets a new engine with higher compression. Nobody can match Honda’s reputation for engines, and even though the Grom may be compact, it’s a giant in terms of performance and reliability.COMFORTLOW SEAT HEIGHTAt just 30 inches the Grom makes it easy to flat-foot it in parking lots or at stop lights. Plus, the new seat is flatter and features thick padding so it’s more comfortable, especially for taller riders.ENGINEERINGHYDRAULIC DISC BRAKESThe Grom features 220mm front and 190mm rear single disc brakes for excellent stopping power.STYLEALL-NEW BODYWORKPart of the fun of owning and riding a Grom is the way it looks. So for 2022 we’ve given the Grom some tasty new bodywork. Plus, it’s easy to remove if you want to customize it even further. In addition, the engine, exhaust, wheels and swingarm are all blacked out for an edgy look.Sunrise Pre-Owned Motorsports3201 East Park PlazaSearcy, AR 72143Ask for: Pre-Owned Sales5013052900: (501) 305-2900A27FBAFAEA464DBBB650D168074EE06C 34317507 10406556",,,,,,,,,,
