,Price,Location,URL,Date,Title,bicycle frame material,bicycle type,frame size,wheel size,num image,text,condition,make / manufacturer,model name / number,brake type,electric assist,handlebar type,suspension,engine hours (total),length overall (LOA),propulsion type,year manufactured,part type,size / dimensions
480,17499.0,huntsville,https://huntsville.craigslist.org/snd/d/huntsville-2017-polaris-ranger-1000xp/7471240198.html,2022-04-14 12:12,2017 Polaris Ranger 1000XP HighLifter Edition! Very Low Miles!,,,,,7,"**!! CALL FOR MORE INFO !!**  Shoals Outdoor Sports is a high volume dealer with NO FEES. See why customers travel from all over to buy from us. We offer awesome financing WAC. Call, text, or PM me for your out the door price.   ASK FOR GRANT WADSWORTH  256.810.2277  Check payment here, put GRANT WADSWORTH under sales agent category:  https://www.shoalsoutdoorsports.com/Financing  Need a trailer to take it home? We have those also.  The trailers are 2 inch square tubing with treated wood flooring.   5x8: $1,299 6x10: $1,899 6x12: $1,999 6x14: $2,199  Rgr, used rgr, Jeep, wrangler, down payment, finance, financing, easy,Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf,",,,,,,,,,,,,,
481,5495.0,huntsville,https://huntsville.craigslist.org/mcd/d/florence-2014-honda-cbr500rd/7471191505.html,2022-04-14 10:45,2014 Honda CBR500RD,,,,,8,"2014 Honda CBR500RD - (BLACK) STOCK #: 2198  Available at: Longshore Cycle Center ☎ Phone: (256) 548-3096    Year: 2014 Make: Honda Model: CBR500RD Color: BLACK Odometer: 8422 Stock #: 2198 Condition: Used  Comments for this 2014 Honda CBR500RD: We are selling this 2014 Honda CBR 500R with only 8,422 miles! It has a great sounding Two Brothers exhaust, and great tires front and rear! Come check it out! Let Us Get You Approved!  For more information on this 2014 Honda CBR500RD:  ☎ Phone: (256) 548-3096 WEB:  http://www.clickpowersports.com/r/?id=10917745&d=3095&t=1     (copy and paste link) INSTANT CREDIT APPROVAL:  http://www.clickpowersports.com/r/?id=10917745&d=3095&t=2    (copy and paste link)  This Honda CBR500RD is for sale at: Longshore Cycle Center913 Mitchell Blvd.Florence, AL 35630  Phone: (256) 548-3096    Store Hours  Monday: CLOSED  Tuesday: 8:30am - 5:30pm  Wednesday:  8:30am - 5:30pm   Thursday:  8:30am - 5:30pm   Friday:  8:30am - 5:30pm   Saturday:  8:30am - 4:00pm   Sunday:  CLOSED  Check out these other similar priced models we have in stock: 2003 Yamaha XVS65AR-PP, 2019 Honda CRF250L, 2021 Kawasaki Versys -X 300 ABS, 2020 Kawasaki Ninja 400 ABS Pearl Blizzard White, 2021 Kayo KT 250, 2019 Kawasaki Ninja 400 ABS Metallic Spark Black  DISCLAIMER: Tax, title, registration, freight, dealer costs, and set-up are extra, unless specified. While every reasonable effort is made to ensure the accuracy of the information for this 2014 Honda CBR500RD, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Longshore Cycle Center of Florence at (256) 548-3096. 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 || New or Used || 2014 Honda CBR500RD || Motorcycle || Sport Bikes || ATV || UTV || Used Sportbikes || Sport Bike || Bad Credit || CBR500RD || CBR 500 RD || 10917745   Powered by REV Digital | www.REVdigital.com",,,,,,,,,,,,,
482,27995.0,huntsville,https://huntsville.craigslist.org/snd/d/collegedale-low-miles19-polaris-rzr/7471168900.html,2022-04-14 10:02,LOW MILES..19 POLARIS RZR TURBO S DYNAMIX,,,,,5,"LESS THAN 850 MILES!!  NO DEALER FEES!!  CALL ETHAN 706-980-7396  UTILITY TRAILERS IN STOCK!!  FINANCING AVAILABLE WITH APPROVED CREDIT!!  MANY EXTRAS!!     Rgr, used rgr, tocoma, Jeep, wrangler, buy here, pay here, buyherepayhere, down payment, finance, financing, easy, affordable, used car, used cars, used truck, used trucks, chevy, Chevrolet, ford, Nissan, dodge, Toyota, Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf, snap-on, pressure washer, skeeter, bullet, kawasaki, krx, talon, turbo, lifted, rzr, ranger, sportsman, xp, turbos, turbo s, yfz, mud, buggy do NOT contact me with unsolicited services or offers",,,,,,,,,,,,,
483,3599.0,huntsville,https://huntsville.craigslist.org/snd/d/florence-2022-polaris-sportsman-110-in/7471153586.html,2022-04-14 09:30,2022 Polaris Sportsman 110 IN STOCK!,,,,,2,"IN STOCK!!!  or Call me today to get your New Polaris Special Ordered!!!! Wayne 256-394-3995!!!  Polaris Spring Sales Event!!  Shoals Outdoor Sports is a high volume dealer with NO FEES. See why customers travel from all over to buy from us. We offer awesome financing WAC. Call, text, or PM me for your out the door price. My cell is 256-394-3995. Ask for Wayne Wilkinson.  We have awesome ATVs and side by sides. All of the adult units are 4x4.  Check payment here, put Wayne Wilkinson under sales agent category:  https://www.shoalsoutdoorsports.com/creditapplication/new  Need a trailer to take it home? We have those also. The trailers are 2 inch square tubing with treated wood flooring. 5x8 Angle: $1299 6x10: $1,899 6x12: $1,999 6x14: $2,199  **Prices don’t include optional accessories**  Rgr, used rgr, tocoma, Jeep, wrangler, buy here, down payment, finance, financing, easy, affordable, used car, used cars, used truck, used trucks, chevy, Chevrolet, ford, Nissan, dodge, Toyota, Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf, snap-on, pressure washer, skeeter, bullet",,,,,,,,,,,,,
484,11299.0,huntsville,https://huntsville.craigslist.org/snd/d/florence-2022-tracker-500-in-stock/7471151736.html,2022-04-14 09:26,2022 Tracker 500 S IN STOCK!!!,,,,,2,"IN STOCK!! CALL WAYNE 256.394.3995!!!!  You can count on the TRACKER 500s to provide the essential features needed to get the work done. Best-in-class enclosed storage and multiple tie-down points add utility to its 500-lb. cargo box and 1,500-lb. towing capacities. Plus, with its 4WD and compact and nimble size, you have easier access to tight places-even in slick conditions-where you work, hunt, fish, or play.  Shoals Outdoor Sports is a high volume dealer with NO FEES. See why customers travel from all over to buy from us. We offer awesome financing WAC. Call, text, or PM me for your out the door price. My cell is 256-394-3995. Ask for Wayne Wilkinson.  We have awesome ATVs and side by sides. All of the adult units are 4x4.  Check payment here, put Wayne Wilkinson under sales agent category:  https://www.shoalsoutdoorsports.com/creditapplication/new  Need a trailer to take it home? We have those also. The trailers are 2 inch square tubing with treated wood flooring. 5x8 Angle: $1299 6x10: $1,899 6x12: $1,999 6x14: $2,199  **Prices don’t include optional accessories**  Rgr, used rgr, tocoma, Jeep, wrangler, buy here, down payment, finance, financing, easy, affordable, used car, used cars, used truck, used trucks, chevy, Chevrolet, ford, Nissan, dodge, Toyota, Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, Tracker, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf, snap-on, pressure washer, skeeter, bullet",,,,,,,,,,,,,
485,3599.0,huntsville,https://huntsville.craigslist.org/snd/d/florence-2022-polaris-outlaw-110-in/7471147467.html,2022-04-14 09:16,2022 Polaris Outlaw 110!!!! IN STOCK!!!,,,,,2,"Call me today for this unit or to get your New Polaris Special Ordered!!!! Wayne 256-394-3995!!!  Polaris Spring Savings Event!!  Shoals Outdoor Sports is a high volume dealer with NO FEES. See why customers travel from all over to buy from us. We offer awesome financing WAC. Call, text, or PM me for your out the door price. My cell is 256-394-3995. Ask for Wayne Wilkinson.  We have awesome ATVs and side by sides. All of the adult units are 4x4.  Check payment here, put Wayne Wilkinson under sales agent category:  https://www.shoalsoutdoorsports.com/creditapplication/new  Need a trailer to take it home? We have those also. The trailers are 2 inch square tubing with treated wood flooring. 5x8 Angle: $1299 6x10: $1,899 6x12: $1,999 6x14: $2,199  **Prices don’t include optional accessories**  Rgr, used rgr, tocoma, Jeep, wrangler, buy here, down payment, finance, financing, easy, affordable, used car, used cars, used truck, used trucks, chevy, Chevrolet, ford, Nissan, dodge, Toyota, Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf, snap-on, pressure washer, skeeter, bullet",,,,,,,,,,,,,
486,10199.0,huntsville,https://huntsville.craigslist.org/snd/d/florence-2022-polaris-sportsman-570/7471145847.html,2022-04-14 09:13,2022 Polaris Sportsman 570 Utility HD! IN STOCK!,,,,,2,"Call me today to get your New Polaris Special Ordered!!!! Wayne 256-394-3995!!!  Polaris Spring Sales Event!!  Shoals Outdoor Sports is a high volume dealer with NO FEES. See why customers travel from all over to buy from us. We offer awesome financing WAC. Call, text, or PM me for your out the door price. My cell is 256-394-3995. Ask for Wayne Wilkinson.  We have awesome ATVs and side by sides. All of the adult units are 4x4.  Check payment here, put Wayne Wilkinson under sales agent category:  https://www.shoalsoutdoorsports.com/creditapplication/new  Need a trailer to take it home? We have those also. The trailers are 2 inch square tubing with treated wood flooring. 5x8 Angle: $1299 6x10: $1,899 6x12: $1,999 6x14: $2,199  **Prices don’t include optional accessories**  Rgr, used rgr, tocoma, Jeep, wrangler, buy here, down payment, finance, financing, easy, affordable, used car, used cars, used truck, used trucks, chevy, Chevrolet, ford, Nissan, dodge, Toyota, Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf, snap-on, pressure washer, skeeter, bullet",,,,,,,,,,,,,
487,100.0,huntsville,https://huntsville.craigslist.org/spo/d/cullman-yakima-bike-tilt-out-hitch-rack/7471115273.html,2022-04-14 07:56,Yakima 4 Bike Tilt Out Hitch Rack with Integrated Locking System,,,,,4,"This listing is for a Yakima 4 Bike Tilt Out Hitch Rack with Integrated Locking System. Rack natively fits 1 1/4"" receivers. This listing also includes a CURT 45770 Trailer Hitch Receiver Adapter Reducer, 2"" to 1 1/4"" allowing the rack to work with both receiver sizes. There are two hitch locks one for the rack and one for the adapter. The rack itself has a cable lock made into one of the bike support arms that pulls out of one of the tubes to secure bikes to the rack. All straps and keys are present. I have used this rack behind a Honda Accord and an F150 and it works great on both vehicles.   I am located on the north side of Cullman, AL (i65 Exit 310). I am also in Huntsville weekly and happy to setup a time and place to meet in the Madison / Huntsville area.  Text: EightFive9-FiveSeven6dashNineTooOneEight", good, Yakima,,,,,,,,,,,
488,1.0,huntsville,https://huntsville.craigslist.org/sgd/d/used-gym-equipment-life-fitness-precor/7471086471.html,2022-04-14 04:59,"Used Gym Equipment - Life Fitness, Precor, Cybex, Hammer Strength",,,,,10,"We have everything you need for your commercial or home gym! Check us out!  BuyAndSellFitness.com or call (407) 674-2663  25000 sq ft warehouse full of equipment From Top Brands Like Cybex Precor Life Fitness Stairmaster Hammer Strength Nautilus Matrix @ More!  Our Inventory Includes : - Treadmill - Elliptical - Recumbent Bike - Upright Bike - Spin Bikes - Strength Equipment & More!  - Cybex Arc Trainer - Precor AMT - Cable Crossovers - Smith Machines - Dumbbells - Olympic Plates - Leg Press  We also have gym packages of top brand commercial gym equipment that fit your budget!!!  Bumper Plates, Precor Icarian, Star Trac, Cybex, Paramount, Magnum, Life Fitness, Hammer Strength, Stair Master, Techno Gym. Treadmill, Elliptical, Spinning Bike, Spin Bikes, Recumbent Bikes, Up Right Bikes, Stepmills, Steeper, Spinners. Free weights, Dumbbells, Barbells, Racks, Plates, Plate Trees, Bench, Olympic Bench, Decline Bench, Multi Station, Jungle Gym, Cable Cross Over, Accessories. Gym, Commercial Gym Equipment, Fitness Equipment, Used Gym Equipment, Refurbish Fitness Equipment, Equipo de Gimnasio Usado, Cybex, Life Fitness, Star Trac, Precor, Hoist, True, Nautilus, Hammer Strength, Atlantis, Matrix. Diesel, Paramount, Stair Master, Magnum, Quantum, Body Master, Icarian, Elite Gym Equipment International inc. Circuit, Complete Gym, All Commercial Machines, Fitness & Gym Equipment Outlet Warehouse. Treadmills, Ellipticals, Cross Trainer, Stepmills, Recumbent Bike, Upright Bike, Spin Bikes, Steppers, Spinners, Multi Station Gym, Jungle Gym, Fitness Equipment, Commercial Gym Equipment, Exercise Equipment, Cardio Machines, Cross Fit, Exercise, Cardio, Plate Loaded Machines, Leg Press, Smith Machine, Cable Crossover, Weights, Dumbbells, Rubber Dumbbells, Barbells, Rubber Weights, Plates, Rubber Mats, Racks, Commercial Benches and Accessories, fitness equipment, nustep, hex dumbbells, crossfit, concept2", excellent," Life Fitness, Cybex, Hammer",,,,,,,,,,,
489,550.0,huntsville,https://huntsville.craigslist.org/snw/d/madison-2020-rzr-1000-part-out-portals/7461210168.html,2022-04-13 16:01,2020 RZR 1000 PART OUT (portals for sale),,,,,19,"Devon ATV/ UTV AN PARTS i do this as a side business an i buy a lot of wrecked bikes an salvaged bikes an part them out i will NOT sell entire machines.  Parting out wrecked rzr, I have several other models, let me know what you need. All shipping on my dime FedEx Freight, I also have stereo roof tops an bumpers, rock sliders, seat belt harnesses etc..  Engines- $700 Trans-$700 Front diff-$500 Shocks all 4 fox- $575 Seats got 2 kinds- $275-300 Plastics- $600 Cages- $200-350 Wheels an tires stocks- $300 a set 28” Big horns in 14 wheels  Gen 3 GDP super atv 4” portals $700.00 Lmk what else you need",,,,,,,,,,,,,
490,4995.0,huntsville,https://huntsville.craigslist.org/mcd/d/florence-2008-kawasaki-vulcan-900/7470835613.html,2022-04-13 13:02,2008 Kawasaki Vulcan 900 Classic,,,,,10,"2008 Kawasaki Vulcan 900 Classic - (Metallic Imperial Red) STOCK #:   Available at: Longshore Cycle Center ☎ Phone: (256) 548-3096    Year: 2008 Make: Kawasaki Model: Vulcan 900 Classic Color: Metallic Imperial Red Odometer: 26890 Stock #:  Condition: Used  Comments for this 2008 Kawasaki Vulcan 900 Classic: Dressed out with windshield, bags, sissy bar, hiway bars, and More!! TRADES WELCOME!!KAWASAKI VULCAN 900 CLASSIC: ANSWERING YOUR NEEDS AND DESIRES IN A CRUISERHeavyweight style with middleweight sensibility.Featuring clean lines and an uncluttered look, the Vulcan 900 Classic is ideal for cruising purists. The well balanced mid-size cruiser offers riders the look and feel of the larger V-twins, without the hefty size and price. With styling cues from its biggest sibling, the Kawasaki Vulcan 2000 Classic, the 900 Classic is a sure winner in the mid-size category. Entry-level riders and those seeking something more nimble that the large-displacement machines will enjoy this stylish mid-size machine. Let Us Get You Approved!  For more information on this 2008 Kawasaki Vulcan 900 Classic:  ☎ Phone: (256) 548-3096 WEB:  http://www.clickpowersports.com/r/?id=2808133&d=3095&t=1     (copy and paste link) INSTANT CREDIT APPROVAL:  http://www.clickpowersports.com/r/?id=2808133&d=3095&t=2    (copy and paste link)  This Kawasaki Vulcan 900 Classic is for sale at: Longshore Cycle Center913 Mitchell Blvd.Florence, AL 35630  Phone: (256) 548-3096    Store Hours  Monday: CLOSED  Tuesday: 8:30am - 5:30pm  Wednesday:  8:30am - 5:30pm   Thursday:  8:30am - 5:30pm   Friday:  8:30am - 5:30pm   Saturday:  8:30am - 4:00pm   Sunday:  CLOSED  Check out these other similar priced models we have in stock: 2002 Kawasaki Vulcan 1500 Nomad Fi, 2011 Kawasaki VN900DBF, 2022 Benelli 302S, 2009 Kawasaki Vulcan 900 Classic LT, 2019 Kawasaki Ninja 400 ABS Metallic Spark Black, 2003 Honda VTX1800R, 2022 Yamaha YZ65, 2010 Honda VT750RS, 2021 Kayo KT 250, 2020 Yamaha MT-03  DISCLAIMER: Tax, title, registration, freight, dealer costs, and set-up are extra, unless specified. While every reasonable effort is made to ensure the accuracy of the information for this 2008 Kawasaki Vulcan 900 Classic, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Longshore Cycle Center of Florence at (256) 548-3096. 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 || New or Used || 2008 Kawasaki Vulcan 900 Classic || Motorcycle || Sport Bikes || ATV || UTV || Used Sportbikes || Sport Bike || Bad Credit || Vulcan900Classic || Vulcan 900 Classic || 2808133   Powered by REV Digital | www.REVdigital.com",,,,,,,,,,,,,
491,3495.0,huntsville,https://huntsville.craigslist.org/mcd/d/florence-2007-honda-shadow-spirit-750-c2/7470759976.html,2022-04-13 10:45,2007 Honda Shadow Spirit 750 C2,,,,,2,"2007 Honda Shadow Spirit 750 C2 - (Ultra Blue Metallic) STOCK #:   Available at: Longshore Cycle Center ☎ Phone: (256) 548-3096    Year: 2007 Make: Honda Model: Shadow Spirit 750 C2 Color: Ultra Blue Metallic Odometer: 10000 Stock #:  Condition: Used  Comments for this 2007 Honda Shadow Spirit 750 C2: Great looking and ready for fun!! TRADES WELCOME!!The sportiest cruiser with a 21-inch front wheel and low 25.7-inch one-piece gunfighter seat, the Shadow Spirit 750 C2 exudes street-rod style with handling, comfort and quality levels only Honda can put together. Let Us Get You Approved!  For more information on this 2007 Honda Shadow Spirit 750 C2:  ☎ Phone: (256) 548-3096 WEB:  http://www.clickpowersports.com/r/?id=2808234&d=3095&t=1     (copy and paste link) INSTANT CREDIT APPROVAL:  http://www.clickpowersports.com/r/?id=2808234&d=3095&t=2    (copy and paste link)  This Honda Shadow Spirit 750 C2 is for sale at: Longshore Cycle Center913 Mitchell Blvd.Florence, AL 35630  Phone: (256) 548-3096    Store Hours  Monday: CLOSED  Tuesday: 8:30am - 5:30pm  Wednesday:  8:30am - 5:30pm   Thursday:  8:30am - 5:30pm   Friday:  8:30am - 5:30pm   Saturday:  8:30am - 4:00pm   Sunday:  CLOSED  Check out these other similar priced models we have in stock: 2021 Honda Super Cub C125, 2022 Benelli TNT135, 2006 Honda Shadow Spirit, 2021 Benelli TNT135, 2005 Honda Shadow Aero 750, 2021 Kawasaki KLX 140R  DISCLAIMER: Tax, title, registration, freight, dealer costs, and set-up are extra, unless specified. While every reasonable effort is made to ensure the accuracy of the information for this 2007 Honda Shadow Spirit 750 C2, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Longshore Cycle Center of Florence at (256) 548-3096. 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 || New or Used || 2007 Honda Shadow Spirit 750 C2 || Motorcycle || Sport Bikes || ATV || UTV || Used Sportbikes || Sport Bike || Bad Credit || ShadowSpirit750C2 || Shadow Spirit 750 C 2 || 2808234   Powered by REV Digital | www.REVdigital.com",,,,,,,,,,,,,
492,6295.0,huntsville,https://huntsville.craigslist.org/mcd/d/florence-2006-honda-vtx1800r/7470708577.html,2022-04-13 09:02,2006 Honda VTX1800R,,,,,7,"2006 Honda VTX1800R - (ORANGE) STOCK #: 1605  Available at: Longshore Cycle Center ☎ Phone: (256) 548-3096    Year: 2006 Make: Honda Model: VTX1800R Color: ORANGE Odometer: 15000 Stock #: 1605 Condition: Used  Comments for this 2006 Honda VTX1800R: We are selling this 2006 Honda VTX1800! This bike is in great condition, has great tires front and rear, a BUB custom exhaust, and plenty of storage! Come check it out! Let Us Get You Approved!  For more information on this 2006 Honda VTX1800R:  ☎ Phone: (256) 548-3096 WEB:  http://www.clickpowersports.com/r/?id=11126642&d=3095&t=1     (copy and paste link) INSTANT CREDIT APPROVAL:  http://www.clickpowersports.com/r/?id=11126642&d=3095&t=2    (copy and paste link)  This Honda VTX1800R is for sale at: Longshore Cycle Center913 Mitchell Blvd.Florence, AL 35630  Phone: (256) 548-3096    Store Hours  Monday: CLOSED  Tuesday: 8:30am - 5:30pm  Wednesday:  8:30am - 5:30pm   Thursday:  8:30am - 5:30pm   Friday:  8:30am - 5:30pm   Saturday:  8:30am - 4:00pm   Sunday:  CLOSED  Check out these other similar priced models we have in stock: 2004 Yamaha XVS65ASL, 2003 Yamaha XVS65AR-PP, 2021 Honda CB500F ABS, 2015 Suzuki VZ800, 2019 Honda CRF250L Rally ABS, 2017 Honda Rebel 500, 2013 Honda CB500X, 2003 Yamaha XVS65AR-S, 2021 Honda Rebel 500 ABS, 2021 Kawasaki Versys -X 300 ABS  DISCLAIMER: Tax, title, registration, freight, dealer costs, and set-up are extra, unless specified. While every reasonable effort is made to ensure the accuracy of the information for this 2006 Honda VTX1800R, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Longshore Cycle Center of Florence at (256) 548-3096. 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 || New or Used || 2006 Honda VTX1800R || Motorcycle || Sport Bikes || ATV || UTV || Used Sportbikes || Sport Bike || Bad Credit || VTX1800R || VTX 1800 R || 11126642   Powered by REV Digital | www.REVdigital.com",,,,,,,,,,,,,
